Year,Month,Quarter,PoliceStation,CrimeCount
2014,9,2014 Q3,Palmerston North,126
2014,9,2014 Q3,Papakura,114
2014,9,2014 Q3,Papamoa,36
2014,9,2014 Q3,Papanui,126
2014,9,2014 Q3,Patea,8
2014,9,2014 Q3,Picton,15
2014,9,2014 Q3,Piopio,5
2014,9,2014 Q3,Pleasant Point,4
2014,9,2014 Q3,Pongaroa,1
2014,9,2014 Q3,Ponsonby,65
2014,9,2014 Q3,Porangahau,1
2014,9,2014 Q3,Porirua Central,62
2014,9,2014 Q3,Port Chalmers,7
2014,9,2014 Q3,Portobello,3
2014,9,2014 Q3,Pukekohe,83
2014,9,2014 Q3,Putaruru,28
2014,9,2014 Q3,Queenstown,45
2014,9,2014 Q3,Raetihi,10
2014,9,2014 Q3,Raglan,9
2014,9,2014 Q3,Rakaia,5
2014,9,2014 Q3,Ranfurly,7
2014,9,2014 Q3,Rangiora,43
2014,9,2014 Q3,Rawene,7
2014,9,2014 Q3,Reefton,4
2014,9,2014 Q3,Richmond,64
2014,9,2014 Q3,Riverton,7
2014,9,2014 Q3,Rolleston,29
2014,9,2014 Q3,Ross,1
2014,9,2014 Q3,Rotorua,173
2014,9,2014 Q3,Roxburgh,2
2014,9,2014 Q3,Ruakaka,20
2014,9,2014 Q3,Ruatoria,7
2014,9,2014 Q3,Ruawai,3
2014,9,2014 Q3,Russell,6
2014,9,2014 Q3,Shannon,5
2014,9,2014 Q3,St Andrews,1
2014,9,2014 Q3,Stratford,11
2014,9,2014 Q3,Taihape,15
2014,9,2014 Q3,Tairua,6
2014,9,2014 Q3,Takaka,10
2014,9,2014 Q3,Takapuna,53
2014,9,2014 Q3,Taneatua,14
2014,9,2014 Q3,Tapanui,3
2014,9,2014 Q3,Taradale,33
2014,9,2014 Q3,Taumarunui,35
2014,9,2014 Q3,Taupo,67
2014,9,2014 Q3,Tauranga,100
2014,9,2014 Q3,Tauranga South,70
2014,9,2014 Q3,Te Anau,6
2014,9,2014 Q3,Te Araroa,6
2014,9,2014 Q3,Te Aroha,19
2014,9,2014 Q3,Te Awamutu,53
2014,9,2014 Q3,Te Kaha,4
2014,9,2014 Q3,Te Karaka,8
2014,9,2014 Q3,Te Kauwhata,14
2014,9,2014 Q3,Te Kuiti,26
2014,9,2014 Q3,Te Puke,53
2014,9,2014 Q3,Temuka,12
2014,9,2014 Q3,Thames,23
2014,9,2014 Q3,Timaru,55
2014,9,2014 Q3,Tokomaru Bay,3
2014,9,2014 Q3,Tokoroa,41
2014,9,2014 Q3,Tolaga Bay,3
2014,9,2014 Q3,Tuai,1
2014,9,2014 Q3,Tuakau,63
2014,9,2014 Q3,Tuatapere,6
2014,9,2014 Q3,Turangi,45
2014,9,2014 Q3,Twizel,6
2014,9,2014 Q3,Upper Hutt,78
2014,9,2014 Q3,Waiheke Island,12
2014,9,2014 Q3,Waihi,18
2014,9,2014 Q3,Waikari,3
2014,9,2014 Q3,Waikouaiti,7
2014,9,2014 Q3,Waimate,18
2014,9,2014 Q3,Wainuiomata,43
2014,9,2014 Q3,Waiouru,4
2014,9,2014 Q3,Waipawa,5
2014,9,2014 Q3,Waipu,5
2014,9,2014 Q3,Waipukurau,22
2014,9,2014 Q3,Wairoa,30
2014,9,2014 Q3,Waitangirua,87
2014,9,2014 Q3,Waitara,35
2014,9,2014 Q3,Wakefield,4
2014,9,2014 Q3,Wanaka,19
2014,9,2014 Q3,Warkworth,24
2014,9,2014 Q3,Waverley,2
2014,9,2014 Q3,Wellington Central,162
2014,9,2014 Q3,Wellsford,17
2014,9,2014 Q3,Westown,50
2014,9,2014 Q3,Westport,27
2014,9,2014 Q3,Whakatane,84
2014,9,2014 Q3,Whangamata,7
2014,9,2014 Q3,Whanganui,102
2014,9,2014 Q3,Whangaparaoa,32
2014,9,2014 Q3,Whangarei,128
2014,9,2014 Q3,Whitianga,12
2014,9,2014 Q3,Winton,9
2014,9,2014 Q3,Woodville,14
2014,9,2014 Q3,Wyndham,7
2014,10,2014 Q4,Akaroa,3
2014,10,2014 Q4,Alexandra,13
2014,10,2014 Q4,Amberley,10
2014,10,2014 Q4,Ashburton,43
2014,10,2014 Q4,Auckland Airport,25
2014,10,2014 Q4,Auckland Central,200
2014,10,2014 Q4,Auckland Harbour Bridge,2
2014,10,2014 Q4,Avondale,141
2014,10,2014 Q4,Balclutha,12
2014,10,2014 Q4,Balmoral,91
2014,10,2014 Q4,Bay View,14
2014,10,2014 Q4,Beachlands CCB,11
2014,10,2014 Q4,Bell Block,10
2014,10,2014 Q4,Benneydale,5
2014,10,2014 Q4,Blenheim,52
2014,10,2014 Q4,Bluff,5
2014,10,2014 Q4,Browns Bay,40
2014,10,2014 Q4,Bulls,5
2014,10,2014 Q4,Cambridge,24
2014,10,2014 Q4,Carterton,19
2014,10,2014 Q4,Chatham Islands,2
2014,10,2014 Q4,Cheviot,3
2014,10,2014 Q4,Christchurch,195
2014,10,2014 Q4,Christchurch Airport,5
2014,10,2014 Q4,Christchurch South,103
2014,10,2014 Q4,Clinton,1
2014,10,2014 Q4,Coromandel,8
2014,10,2014 Q4,Cromwell,12
2014,10,2014 Q4,Culverden,4
2014,10,2014 Q4,Dannevirke,27
2014,10,2014 Q4,Darfield,11
2014,10,2014 Q4,Dargaville,23
2014,10,2014 Q4,Dunedin Central,48
2014,10,2014 Q4,Dunedin North,31
2014,10,2014 Q4,Dunedin South,66
2014,10,2014 Q4,Edgecumbe,30
2014,10,2014 Q4,Eketahuna,1
2014,10,2014 Q4,Eltham,11
2014,10,2014 Q4,Featherston,16
2014,10,2014 Q4,Feilding,50
2014,10,2014 Q4,Fitzroy CPC,25
2014,10,2014 Q4,Flaxmere,46
2014,10,2014 Q4,Foxton,16
2014,10,2014 Q4,Franz Josef,5
2014,10,2014 Q4,Gisborne,140
2014,10,2014 Q4,Glen Innes,87
2014,10,2014 Q4,Glenfield,105
2014,10,2014 Q4,Gore,22
2014,10,2014 Q4,Granity,3
2014,10,2014 Q4,Green Island,10
2014,10,2014 Q4,Greymouth,21
2014,10,2014 Q4,Greytown,7
2014,10,2014 Q4,Haast,3
2014,10,2014 Q4,Hamilton Central,258
2014,10,2014 Q4,Hamilton East,91
2014,10,2014 Q4,Hanmer Springs,3
2014,10,2014 Q4,Hastings,127
2014,10,2014 Q4,Havelock,4
2014,10,2014 Q4,Havelock North,19
2014,10,2014 Q4,Hawera,31
2014,10,2014 Q4,Helensville,25
2014,10,2014 Q4,Henderson,185
2014,10,2014 Q4,Highbury,56
2014,10,2014 Q4,Hikurangi,20
2014,10,2014 Q4,Hokitika,10
2014,10,2014 Q4,Hornby,134
2014,10,2014 Q4,Houhora,4
2014,10,2014 Q4,Howick,94
2014,10,2014 Q4,Hunterville,4
2014,10,2014 Q4,Huntly,45
2014,10,2014 Q4,Inglewood,14
2014,10,2014 Q4,Invercargill Central,123
2014,10,2014 Q4,Johnsonville,53
2014,10,2014 Q4,Kaeo,9
2014,10,2014 Q4,Kaiapoi,22
2014,10,2014 Q4,Kaikohe,52
2014,10,2014 Q4,Kaikorai Valley,32
2014,10,2014 Q4,Kaikoura,14
2014,10,2014 Q4,Kaitaia,68
2014,10,2014 Q4,Kamo CPC,27
2014,10,2014 Q4,Kapiti,68
2014,10,2014 Q4,Karamea,1
2014,10,2014 Q4,Katikati,14
2014,10,2014 Q4,Kawakawa,23
2014,10,2014 Q4,Kawerau,35
2014,10,2014 Q4,Kawhia,5
2014,10,2014 Q4,Kerikeri,26
2014,10,2014 Q4,Kilbirnie,60
2014,10,2014 Q4,Kimbolton,9
2014,10,2014 Q4,Kohukohu,4
2014,10,2014 Q4,Kotemaori,3
2014,10,2014 Q4,Kumeu/Huapai,28
2014,10,2014 Q4,Kurow,5
2014,10,2014 Q4,Lake Tekapo,2
2014,10,2014 Q4,Lawrence,3
2014,10,2014 Q4,Leeston,4
2014,10,2014 Q4,Levin,71
2014,10,2014 Q4,Lincoln,20
2014,10,2014 Q4,Linton,14
2014,10,2014 Q4,Lower Hutt,129
2014,10,2014 Q4,Lumsden,2
2014,10,2014 Q4,Lyttelton,13
2014,10,2014 Q4,Manaia,8
2014,10,2014 Q4,Mangakino,6
2014,10,2014 Q4,Mangawhai,11
2014,10,2014 Q4,Mangere,128
2014,10,2014 Q4,Mangonui,16
2014,10,2014 Q4,Manurewa,191
2014,10,2014 Q4,Manutuke,7
2014,10,2014 Q4,Martinborough,7
2014,10,2014 Q4,Marton,16
2014,10,2014 Q4,Massey,77
2014,10,2014 Q4,Masterton,85
2014,10,2014 Q4,Matamata,32
2014,10,2014 Q4,Mataura,3
2014,10,2014 Q4,Matawai,2
2014,10,2014 Q4,Maungaturoto,6
2014,10,2014 Q4,Methven,11
2014,10,2014 Q4,Middlemarch,2
2014,10,2014 Q4,Milton,13
2014,10,2014 Q4,Mokau,2
2014,10,2014 Q4,Morrinsville,27
2014,10,2014 Q4,Mosgiel,23
2014,10,2014 Q4,Motueka,29
2014,10,2014 Q4,Mount Maunganui,66
2014,10,2014 Q4,Mount Wellington,85
2014,10,2014 Q4,Murupara,22
2014,10,2014 Q4,Naenae,71
2014,10,2014 Q4,Napier,147
2014,10,2014 Q4,National Park,6
2014,10,2014 Q4,Nelson Central,90
2014,10,2014 Q4,New Brighton,98
2014,10,2014 Q4,New Lynn,79
2014,10,2014 Q4,New Plymouth Central,14
2014,10,2014 Q4,Newmarket,86
2014,10,2014 Q4,Ngaruawahia,40
2014,10,2014 Q4,Ngatea,13
2014,10,2014 Q4,Norsewood,1
2014,10,2014 Q4,North Shore Policing Centre,77
2014,10,2014 Q4,Nuhaka,2
2014,10,2014 Q4,Oamaru,29
2014,10,2014 Q4,Ohai,3
2014,10,2014 Q4,Ohakune,12
2014,10,2014 Q4,Okato,7
2014,10,2014 Q4,Omarama,1
2014,10,2014 Q4,Onehunga,86
2014,10,2014 Q4,Onerahi CPC,13
2014,10,2014 Q4,Opotiki,26
2014,10,2014 Q4,Opunake,15
2014,10,2014 Q4,Orewa,49
2014,10,2014 Q4,Ormiston,114
2014,10,2014 Q4,Otahuhu,156
2014,10,2014 Q4,Otaki,27
2014,10,2014 Q4,Otautau,5
2014,10,2014 Q4,Otorohanga,21
2014,10,2014 Q4,Owaka,2
2014,10,2014 Q4,Oxford,6
2014,10,2014 Q4,Paeroa,20
2014,10,2014 Q4,Pahiatua,8
2014,10,2014 Q4,Paihia,15
2014,10,2014 Q4,Palmerston,3
2014,10,2014 Q4,Palmerston North,161
2014,10,2014 Q4,Papakura,143
2014,10,2014 Q4,Papamoa,30
2014,10,2014 Q4,Papanui,137
2014,10,2014 Q4,Patea,2
2014,10,2014 Q4,Picton,11
2014,10,2014 Q4,Piopio,1
2014,10,2014 Q4,Pleasant Point,2
2014,10,2014 Q4,Ponsonby,80
2014,10,2014 Q4,Porirua Central,65
2014,10,2014 Q4,Port Chalmers,9
2014,10,2014 Q4,Portobello,10
2014,10,2014 Q4,Pukekohe,73
2014,10,2014 Q4,Putaruru,19
2014,10,2014 Q4,Queenstown,40
2014,10,2014 Q4,Raetihi,7
2014,10,2014 Q4,Raglan,16
2014,10,2014 Q4,Rakaia,1
2014,10,2014 Q4,Ranfurly,3
2014,10,2014 Q4,Rangiora,31
2014,10,2014 Q4,Rawene,10
2014,10,2014 Q4,Reefton,4
2014,10,2014 Q4,Richmond,72
2014,10,2014 Q4,Riversdale,5
2014,10,2014 Q4,Riverton,9
2014,10,2014 Q4,Rolleston,22
2014,10,2014 Q4,Ross,2
2014,10,2014 Q4,Rotorua,187
2014,10,2014 Q4,Roxburgh,1
2014,10,2014 Q4,Ruakaka,19
2014,10,2014 Q4,Ruatoria,4
2014,10,2014 Q4,Ruawai,12
2014,10,2014 Q4,Russell,8
2014,10,2014 Q4,Shannon,9
2014,10,2014 Q4,St Andrews,4
2014,10,2014 Q4,Stratford,20
2014,10,2014 Q4,Taihape,5
2014,10,2014 Q4,Tairua,3
2014,10,2014 Q4,Takaka,12
2014,10,2014 Q4,Takapuna,52
2014,10,2014 Q4,Taneatua,15
2014,10,2014 Q4,Tapanui,2
2014,10,2014 Q4,Taradale,35
2014,10,2014 Q4,Taumarunui,18
2014,10,2014 Q4,Taupo,93
2014,10,2014 Q4,Tauranga,103
2014,10,2014 Q4,Tauranga South,91
2014,10,2014 Q4,Te Anau,6
2014,10,2014 Q4,Te Araroa,3
2014,10,2014 Q4,Te Aroha,22
2014,10,2014 Q4,Te Awamutu,58
2014,10,2014 Q4,Te Kaha,5
2014,10,2014 Q4,Te Karaka,7
2014,10,2014 Q4,Te Kauwhata,23
2014,10,2014 Q4,Te Kuiti,21
2014,10,2014 Q4,Te Puke,63
2014,10,2014 Q4,Temuka,9
2014,10,2014 Q4,Thames,27
2014,10,2014 Q4,Timaru,59
2014,10,2014 Q4,Tokomaru Bay,3
2014,10,2014 Q4,Tokoroa,48
2014,10,2014 Q4,Tolaga Bay,9
2014,10,2014 Q4,Tuai,1
2014,10,2014 Q4,Tuakau,68
2014,10,2014 Q4,Tuatapere,3
2014,10,2014 Q4,Turangi,32
2014,10,2014 Q4,Twizel,1
2014,10,2014 Q4,Upper Hutt,63
2014,10,2014 Q4,Waiheke Island,11
2014,10,2014 Q4,Waihi,36
2014,10,2014 Q4,Waikari,5
2014,10,2014 Q4,Waikouaiti,2
2014,10,2014 Q4,Waimate,9
2014,10,2014 Q4,Wainuiomata,39
2014,10,2014 Q4,Waiouru,1
2014,10,2014 Q4,Waipawa,6
2014,10,2014 Q4,Waipu,4
2014,10,2014 Q4,Waipukurau,19
2014,10,2014 Q4,Wairoa,24
2014,10,2014 Q4,Waitangirua,86
2014,10,2014 Q4,Waitara,24
2014,10,2014 Q4,Wakefield,6
2014,10,2014 Q4,Wanaka,18
2014,10,2014 Q4,Warkworth,26
2014,10,2014 Q4,Waverley,6
2014,10,2014 Q4,Wellington Central,173
2014,10,2014 Q4,Wellsford,24
2014,10,2014 Q4,Westown,49
2014,10,2014 Q4,Westport,16
2014,10,2014 Q4,Whakatane,59
2014,10,2014 Q4,Whangamata,11
2014,10,2014 Q4,Whanganui,112
2014,10,2014 Q4,Whangaparaoa,29
2014,10,2014 Q4,Whangarei,122
2014,10,2014 Q4,Whitianga,14
2014,10,2014 Q4,Winton,5
2014,10,2014 Q4,Woodville,7
2014,10,2014 Q4,Wyndham,7
2014,11,2014 Q4,Akaroa,6
2014,11,2014 Q4,Alexandra,15
2014,11,2014 Q4,Amberley,7
2014,11,2014 Q4,Ashburton,49
2014,11,2014 Q4,Auckland Airport,22
2014,11,2014 Q4,Auckland Central,199
2014,11,2014 Q4,Avondale,134
2014,11,2014 Q4,Balclutha,11
2014,11,2014 Q4,Balmoral,77
2014,11,2014 Q4,Bay View,8
2014,11,2014 Q4,Beachlands CCB,14
2014,11,2014 Q4,Bell Block,9
2014,11,2014 Q4,Benneydale,2
2014,11,2014 Q4,Blenheim,79
2014,11,2014 Q4,Bluff,3
2014,11,2014 Q4,Browns Bay,46
2014,11,2014 Q4,Bulls,14
2014,11,2014 Q4,Cambridge,41
2014,11,2014 Q4,Carterton,20
2014,11,2014 Q4,Cheviot,7
2014,11,2014 Q4,Christchurch,181
2014,11,2014 Q4,Christchurch Airport,8
2014,11,2014 Q4,Christchurch South,102
2014,11,2014 Q4,Clinton,6
2014,11,2014 Q4,Coromandel,7
2014,11,2014 Q4,Cromwell,10
2014,11,2014 Q4,Culverden,7
2014,11,2014 Q4,Dannevirke,21
2014,11,2014 Q4,Darfield,16
2014,11,2014 Q4,Dargaville,45
2014,11,2014 Q4,Dunedin Central,43
2014,11,2014 Q4,Dunedin North,40
2014,11,2014 Q4,Dunedin South,66
2014,11,2014 Q4,Edgecumbe,32
2014,11,2014 Q4,Eketahuna,5
2014,11,2014 Q4,Eltham,8
2014,11,2014 Q4,Fairlie,1
2014,11,2014 Q4,Featherston,17
2014,11,2014 Q4,Feilding,44
2014,11,2014 Q4,Fitzroy CPC,22
2014,11,2014 Q4,Flaxmere,47
2014,11,2014 Q4,Foxton,19
2014,11,2014 Q4,Franz Josef,6
2014,11,2014 Q4,Geraldine,4
2014,11,2014 Q4,Gisborne,136
2014,11,2014 Q4,Glen Innes,94
2014,11,2014 Q4,Glenfield,107
2014,11,2014 Q4,Gore,23
2014,11,2014 Q4,Granity,2
2014,11,2014 Q4,Great Barrier Island,2
2014,11,2014 Q4,Green Island,16
2014,11,2014 Q4,Greymouth,25
2014,11,2014 Q4,Greytown,3
2014,11,2014 Q4,Haast,1
2014,11,2014 Q4,Hamilton Central,250
2014,11,2014 Q4,Hamilton East,134
2014,11,2014 Q4,Hampden,2
2014,11,2014 Q4,Hanmer Springs,6
2014,11,2014 Q4,Hastings,128
2014,11,2014 Q4,Havelock,4
2014,11,2014 Q4,Havelock North,31
2014,11,2014 Q4,Hawera,23
2014,11,2014 Q4,Helensville,23
2014,11,2014 Q4,Henderson,196
2014,11,2014 Q4,Highbury,50
2014,11,2014 Q4,Hikurangi,14
2014,11,2014 Q4,Hokitika,11
2014,11,2014 Q4,Hornby,127
2014,11,2014 Q4,Howick,94
2014,11,2014 Q4,Hunterville,2
2014,11,2014 Q4,Huntly,37
2014,11,2014 Q4,Inglewood,11
2014,11,2014 Q4,Invercargill Central,122
2014,11,2014 Q4,Johnsonville,48
2014,11,2014 Q4,Kaeo,13
2014,11,2014 Q4,Kaiapoi,24
2014,11,2014 Q4,Kaikohe,40
2014,11,2014 Q4,Kaikorai Valley,38
2014,11,2014 Q4,Kaikoura,20
2014,11,2014 Q4,Kaitaia,61
2014,11,2014 Q4,Kamo CPC,23
2014,11,2014 Q4,Kapiti,88
2014,11,2014 Q4,Karamea,3
2014,11,2014 Q4,Katikati,15
2014,11,2014 Q4,Kawakawa,22
2014,11,2014 Q4,Kawerau,32
2014,11,2014 Q4,Kawhia,3
2014,11,2014 Q4,Kerikeri,32
2014,11,2014 Q4,Kilbirnie,64
2014,11,2014 Q4,Kimbolton,2
2014,11,2014 Q4,Kohukohu,5
2014,11,2014 Q4,Kotemaori,3
2014,11,2014 Q4,Kumeu/Huapai,28
2014,11,2014 Q4,Kurow,5
2014,11,2014 Q4,Lawrence,4
2014,11,2014 Q4,Leeston,10
2014,11,2014 Q4,Levin,68
2014,11,2014 Q4,Lincoln,11
2014,11,2014 Q4,Linton,11
2014,11,2014 Q4,Lower Hutt,115
2014,11,2014 Q4,Lumsden,2
2014,11,2014 Q4,Lyttelton,12
2014,11,2014 Q4,Manaia,1
2014,11,2014 Q4,Mangakino,9
2014,11,2014 Q4,Mangawhai,9
2014,11,2014 Q4,Mangere,148
2014,11,2014 Q4,Mangonui,19
2014,11,2014 Q4,Manurewa,220
2014,11,2014 Q4,Manutuke,6
2014,11,2014 Q4,Martinborough,11
2014,11,2014 Q4,Marton,18
2014,11,2014 Q4,Massey,85
2014,11,2014 Q4,Masterton,72
2014,11,2014 Q4,Matamata,36
2014,11,2014 Q4,Mataura,11
2014,11,2014 Q4,Maungaturoto,9
2014,11,2014 Q4,Methven,3
2014,11,2014 Q4,Middlemarch,2
2014,11,2014 Q4,Milton,5
2014,11,2014 Q4,Mokau,2
2014,11,2014 Q4,Morrinsville,25
2014,11,2014 Q4,Mosgiel,31
2014,11,2014 Q4,Motueka,35
2014,11,2014 Q4,Mount Maunganui,72
2014,11,2014 Q4,Mount Wellington,89
2014,11,2014 Q4,Murchison,2
2014,11,2014 Q4,Murupara,12
2014,11,2014 Q4,Naenae,64
2014,11,2014 Q4,Napier,127
2014,11,2014 Q4,National Park,2
2014,11,2014 Q4,Nelson Central,100
2014,11,2014 Q4,New Brighton,112
2014,11,2014 Q4,New Lynn,86
2014,11,2014 Q4,New Plymouth Central,19
2014,11,2014 Q4,Newmarket,87
2014,11,2014 Q4,Ngaruawahia,50
2014,11,2014 Q4,Ngatea,4
2014,11,2014 Q4,Norsewood,8
2014,11,2014 Q4,North Shore Policing Centre,80
2014,11,2014 Q4,Nuhaka,5
2014,11,2014 Q4,Oamaru,27
2014,11,2014 Q4,Ohai,5
2014,11,2014 Q4,Ohakune,4
2014,11,2014 Q4,Okato,2
2014,11,2014 Q4,Omakau,1
2014,11,2014 Q4,Omarama,3
2014,11,2014 Q4,Onehunga,80
2014,11,2014 Q4,Onerahi CPC,15
2014,11,2014 Q4,Opotiki,38
2014,11,2014 Q4,Opunake,11
2014,11,2014 Q4,Orewa,33
2014,11,2014 Q4,Ormiston,148
2014,11,2014 Q4,Otahuhu,169
2014,11,2014 Q4,Otaki,18
2014,11,2014 Q4,Otautau,6
2014,11,2014 Q4,Otorohanga,14
2014,11,2014 Q4,Owaka,1
2014,11,2014 Q4,Oxford,7
2014,11,2014 Q4,Paeroa,18
2014,11,2014 Q4,Pahiatua,6
2014,11,2014 Q4,Paihia,16
2014,11,2014 Q4,Palmerston,5
2014,11,2014 Q4,Palmerston North,132
2014,11,2014 Q4,Papakura,141
2014,11,2014 Q4,Papamoa,45
2014,11,2014 Q4,Papanui,153
2014,11,2014 Q4,Patea,3
2014,11,2014 Q4,Picton,17
2014,11,2014 Q4,Piopio,6
2014,11,2014 Q4,Pleasant Point,2
2014,11,2014 Q4,Ponsonby,82
2014,11,2014 Q4,Porangahau,4
2014,11,2014 Q4,Porirua Central,75
2014,11,2014 Q4,Port Chalmers,7
2014,11,2014 Q4,Portobello,6
2014,11,2014 Q4,Pukekohe,88
2014,11,2014 Q4,Putaruru,22
2014,11,2014 Q4,Queenstown,38
2014,11,2014 Q4,Raetihi,7
2014,11,2014 Q4,Raglan,13
2014,11,2014 Q4,Rakaia,8
2014,11,2014 Q4,Ranfurly,1
2014,11,2014 Q4,Rangiora,47
2014,11,2014 Q4,Rawene,7
2014,11,2014 Q4,Reefton,9
2014,11,2014 Q4,Richmond,75
2014,11,2014 Q4,Riversdale,6
2014,11,2014 Q4,Riverton,5
2014,11,2014 Q4,Rolleston,23
2014,11,2014 Q4,Ross,1
2014,11,2014 Q4,Rotorua,185
2014,11,2014 Q4,Roxburgh,1
2014,11,2014 Q4,Ruakaka,11
2014,11,2014 Q4,Ruatoria,2
2014,11,2014 Q4,Ruawai,6
2014,11,2014 Q4,Russell,5
2014,11,2014 Q4,Shannon,5
2014,11,2014 Q4,St Andrews,5
2014,11,2014 Q4,Stratford,23
2014,11,2014 Q4,Taihape,8
2014,11,2014 Q4,Tairua,6
2014,11,2014 Q4,Takaka,12
2014,11,2014 Q4,Takapuna,51
2014,11,2014 Q4,Taneatua,8
2014,11,2014 Q4,Tapanui,2
2014,11,2014 Q4,Taradale,43
2014,11,2014 Q4,Taumarunui,29
2014,11,2014 Q4,Taupo,88
2014,11,2014 Q4,Tauranga,113
2014,11,2014 Q4,Tauranga South,79
2014,11,2014 Q4,Te Anau,9
2014,11,2014 Q4,Te Araroa,5
2014,11,2014 Q4,Te Aroha,18
2014,11,2014 Q4,Te Awamutu,46
2014,11,2014 Q4,Te Kaha,8
2014,11,2014 Q4,Te Karaka,6
2014,11,2014 Q4,Te Kauwhata,19
2014,11,2014 Q4,Te Kuiti,22
2014,11,2014 Q4,Te Puke,34
2014,11,2014 Q4,Temuka,8
2014,11,2014 Q4,Thames,19
2014,11,2014 Q4,Timaru,67
2014,11,2014 Q4,Tokomaru Bay,2
2014,11,2014 Q4,Tokoroa,68
2014,11,2014 Q4,Tolaga Bay,8
2014,11,2014 Q4,Tuai,2
2014,11,2014 Q4,Tuakau,73
2014,11,2014 Q4,Tuatapere,6
2014,11,2014 Q4,Turangi,22
2014,11,2014 Q4,Twizel,2
2014,11,2014 Q4,Upper Hutt,79
2014,11,2014 Q4,Waiheke Island,17
2014,11,2014 Q4,Waihi,27
2014,11,2014 Q4,Waikari,1
2014,11,2014 Q4,Waikouaiti,6
2014,11,2014 Q4,Waimate,14
2014,11,2014 Q4,Wainuiomata,47
2014,11,2014 Q4,Waiouru,1
2014,11,2014 Q4,Waipawa,7
2014,11,2014 Q4,Waipu,5
2014,11,2014 Q4,Waipukurau,18
2014,11,2014 Q4,Wairoa,28
2014,11,2014 Q4,Waitangirua,95
2014,11,2014 Q4,Waitara,27
2014,11,2014 Q4,Wakefield,8
2014,11,2014 Q4,Wanaka,6
2014,11,2014 Q4,Warkworth,21
2014,11,2014 Q4,Waverley,3
2014,11,2014 Q4,Wellington Central,154
2014,11,2014 Q4,Wellsford,14
2014,11,2014 Q4,Westown,55
2014,11,2014 Q4,Westport,11
2014,11,2014 Q4,Whakatane,83
2014,11,2014 Q4,Whangamata,14
2014,11,2014 Q4,Whanganui,113
2014,11,2014 Q4,Whangaparaoa,24
2014,11,2014 Q4,Whangarei,126
2014,11,2014 Q4,Whitianga,15
2014,11,2014 Q4,Winton,10
2014,11,2014 Q4,Woodville,5
2014,11,2014 Q4,Wyndham,7
2014,12,2014 Q4,Akaroa,5
2014,12,2014 Q4,Alexandra,16
2014,12,2014 Q4,Amberley,13
2014,12,2014 Q4,Arthurs Pass,5
2014,12,2014 Q4,Ashburton,61
2014,12,2014 Q4,Auckland Airport,21
2014,12,2014 Q4,Auckland Central,178
2014,12,2014 Q4,Auckland Harbour Bridge,4
2014,12,2014 Q4,Avondale,139
2014,12,2014 Q4,Balclutha,15
2014,12,2014 Q4,Balmoral,101
2014,12,2014 Q4,Bay View,11
2014,12,2014 Q4,Beachlands CCB,15
2014,12,2014 Q4,Bell Block,14
2014,12,2014 Q4,Benneydale,3
2014,12,2014 Q4,Blenheim,75
2014,12,2014 Q4,Bluff,7
2014,12,2014 Q4,Browns Bay,47
2014,12,2014 Q4,Bulls,8
2014,12,2014 Q4,Cambridge,46
2014,12,2014 Q4,Carterton,23
2014,12,2014 Q4,Cheviot,8
2014,12,2014 Q4,Christchurch,170
2014,12,2014 Q4,Christchurch Airport,7
2014,12,2014 Q4,Christchurch South,118
2014,12,2014 Q4,Clinton,4
2014,12,2014 Q4,Coromandel,9
2014,12,2014 Q4,Cromwell,19
2014,12,2014 Q4,Culverden,6
2014,12,2014 Q4,Dannevirke,27
2014,12,2014 Q4,Darfield,12
2014,12,2014 Q4,Dargaville,39
2014,12,2014 Q4,Dunedin Central,49
2014,12,2014 Q4,Dunedin North,35
2014,12,2014 Q4,Dunedin South,68
2014,12,2014 Q4,Edgecumbe,13
2014,12,2014 Q4,Eketahuna,4
2014,12,2014 Q4,Eltham,17
2014,12,2014 Q4,Featherston,17
2014,12,2014 Q4,Feilding,48
2014,12,2014 Q4,Fitzroy CPC,41
2014,12,2014 Q4,Flaxmere,49
2014,12,2014 Q4,Foxton,27
2014,12,2014 Q4,Franz Josef,6
2014,12,2014 Q4,Geraldine,7
2014,12,2014 Q4,Gisborne,153
2014,12,2014 Q4,Glen Innes,101
2014,12,2014 Q4,Glenfield,81
2014,12,2014 Q4,Gore,25
2014,12,2014 Q4,Granity,4
2014,12,2014 Q4,Great Barrier Island,4
2014,12,2014 Q4,Green Island,16
2014,12,2014 Q4,Greymouth,32
2014,12,2014 Q4,Greytown,6
2014,12,2014 Q4,Haast,3
2014,12,2014 Q4,Hamilton Central,228
2014,12,2014 Q4,Hamilton East,84
2014,12,2014 Q4,Hampden,2
2014,12,2014 Q4,Hanmer Springs,6
2014,12,2014 Q4,Hastings,128
2014,12,2014 Q4,Havelock,10
2014,12,2014 Q4,Havelock North,22
2014,12,2014 Q4,Hawera,31
2014,12,2014 Q4,Helensville,30
2014,12,2014 Q4,Henderson,196
2014,12,2014 Q4,Highbury,56
2014,12,2014 Q4,Hikurangi,13
2014,12,2014 Q4,Hokitika,17
2014,12,2014 Q4,Hornby,138
2014,12,2014 Q4,Houhora,6
2014,12,2014 Q4,Howick,86
2014,12,2014 Q4,Hunterville,4
2014,12,2014 Q4,Huntly,48
2014,12,2014 Q4,Inglewood,9
2014,12,2014 Q4,Invercargill Central,107
